pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory,Label,Category
73316254,1528101827.209296,e,udp,192.168.100.147,63828,192.168.100.7,80,5,300,INT,1528101840.58497,207986,13.375674,2.330106,1.665899,,,6.990317,0.0,3.796463,,,,,5,0,300,0,0.29905,0.29905,0.0,1,DDoS,UDP,DDoS_UDP,2
73326254,1528101827.54926,e,udp,192.168.100.147,2724,192.168.100.7,80,5,300,INT,1528101840.830036,217986,13.280776,2.300643,1.64189,,,6.901929,0.0,3.722971,,,,,5,0,300,0,0.301187,0.301187,0.0,1,DDoS,UDP,DDoS_UDP,2
73336254,1528101827.778156,e,udp,192.168.100.147,9398,192.168.100.7,80,5,300,INT,1528101840.957552,227986,13.179396,2.277809,1.622623,,,6.833428,0.0,3.657638,,,,,5,0,300,0,0.303504,0.303504,0.0,1,DDoS,UDP,DDoS_UDP,2
73346254,1528101828.376611,e,udp,192.168.100.150,29943.0,192.168.100.7,80.0,3,180,INT,1528101838.76133,237986,10.384719,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,180,0,0.192591,0.192591,0.0,1,DDoS,UDP,DDoS_UDP,2
73356254,1528101828.976907,e,udp,192.168.100.149,59583,192.168.100.7,80,4,240,INT,1528101841.426112,247986,12.449205,0.823267,1.164276,,,2.469802,0.0,2.469802,,,,,4,0,240,0,0.240979,0.240979,0.0,1,DDoS,UDP,DDoS_UDP,2
73366254,1528101829.383833,e,udp,192.168.100.149,4047,192.168.100.7,80,3,180,INT,1528101836.978181,257986,7.594348,1.191803,1.191803,,,2.383607,0.0,2.383607,,,,,3,0,180,0,0.263354,0.263354,0.0,1,DDoS,UDP,DDoS_UDP,2
73370425,1528101836.199344,e,udp,192.168.100.149,57373,192.168.100.7,80,2,120,INT,1528101841.227406,262157,5.028062,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,120,0,0.198884,0.198884,0.0,1,DDoS,UDP,DDoS_UDP,2
73370438,1528102077.377353,e *,tcp,192.168.100.55,8080,192.168.100.3,80,19806,19301382,CON,1528102201.191116,3,123.813766,4.940453,0.237087,,,123.51133,3.778993,4.991025,,,,,9903,9903,9961841,9339541,159.957977,79.974953,79.974953,0,Normal,Normal,Normal_Normal,0
73370433,1528102027.525333,e,udp,192.168.100.7,138,192.168.100.255,138,2,543,INT,1528102027.525542,262165,0.000209,0.000209,0.0,,,0.000209,0.000209,0.000209,,,,,2,0,543,0,4784.688965,4784.688965,0.0,0,Normal,Normal,Normal_Normal,0
7006254,1528082388.33802,e g,tcp,192.168.100.149,18447,192.168.100.3,80,9,822,RST,1528082439.701298,45669,51.363277,0.16786,0.006306,,,0.50358,0.159205,0.174048,,,,,6,3,642,180,0.155753,0.097346,0.038938,1,DoS,TCP,DoS_TCP,1
7016254,1528082388.899608,e g,tcp,192.168.100.149,19822,192.168.100.3,80,9,822,RST,1528082440.305364,55669,51.405758,0.16829,0.012854,,,0.504871,0.15514,0.185735,,,,,6,3,642,180,0.155625,0.097265,0.038906,1,DoS,TCP,DoS_TCP,1
7025347,1528082389.400306,e s,tcp,192.168.100.150,40122,192.168.100.5,80,6,830,RST,1528082445.616393,64762,56.216087,0.029963,0.059926,,,0.149816,0.0,0.149816,,,,,5,1,770,60,0.088943,0.071154,0.0,1,DoS,TCP,DoS_TCP,1
7020020,1528082389.108881,e,tcp,192.168.100.3,41307,52.64.239.193,8883,60,21405,CON,1528082446.110963,59435,57.002083,2.061635,2.040038,,,24.739624,0.006075,4.999577,,,,,30,30,19425,1980,1.03505,0.508808,0.508753,0,Normal,Normal,Normal_Normal,0
7036254,1528082389.90015,e s,tcp,192.168.100.150,46682,192.168.100.5,80,5,770,REQ,1528082447.390325,75669,57.490173,0.0,0.0,,,0.0,0.0,0.0,,,,,5,0,770,0,0.069577,0.069577,0.0,1,DoS,TCP,DoS_TCP,1
7046254,1528082390.420143,e s,tcp,192.168.100.148,36680,192.168.100.7,80,4,616,REQ,1528082439.843642,85669,49.4235,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.0607,0.0607,0.0,1,DoS,TCP,DoS_TCP,1
7056254,1528082390.972716,e s,tcp,192.168.100.150,57399,192.168.100.5,80,5,676,RST,1528082432.916272,95669,42.074211,0.032664,0.056576,,,0.130656,0.0,0.130656,,,,,4,1,616,60,0.09507,0.071525,0.0,1,DoS,TCP,DoS_TCP,1
7066254,1528082391.52257,e s,tcp,192.168.100.150,62605.0,192.168.100.5,80.0,4,616,REQ,1528082434.36145,105669,42.838879,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.07003,0.07003,0.0,1,DoS,TCP,DoS_TCP,1
7076254,1528082392.077364,e s,tcp,192.168.100.150,2405,192.168.100.5,80,5,676,RST,1528082435.87147,115669,43.882858,0.022188,0.038432,,,0.088754,0.0,0.088754,,,,,4,1,616,60,0.091152,0.068502,0.0,1,DoS,TCP,DoS_TCP,1
7086254,1528082392.650221,e s,tcp,192.168.100.150,7414,192.168.100.5,80,4,616,REQ,1528082418.858487,125669,26.208265,1.036154,1.465343,,,3.108463,0.0,3.108463,,,,,4,0,616,0,0.114468,0.114468,0.0,1,DoS,TCP,DoS_TCP,1
7096254,1528082393.391699,e s,tcp,192.168.100.147,43222,192.168.100.6,80,4,522,RST,1528082431.327845,135669,37.936146,0.012081,0.017085,,,0.036243,0.0,0.036243,,,,,3,1,462,60,0.07908,0.05272,0.0,1,DoS,TCP,DoS_TCP,1
7106254,1528082394.53838,e g,tcp,192.168.100.149,33014,192.168.100.3,80,9,822,RST,1528082445.389272,145669,50.850891,0.133716,0.020684,,,0.401148,0.115108,0.162566,,,,,6,3,642,180,0.157323,0.098327,0.039331,1,DoS,TCP,DoS_TCP,1
7116254,1528082395.409822,e s,tcp,192.168.100.147,50366,192.168.100.6,80,4,522,RST,1528082433.331614,155669,37.921791,0.013397,0.018946,,,0.04019,0.0,0.04019,,,,,3,1,462,60,0.07911,0.05274,0.0,1,DoS,TCP,DoS_TCP,1
7126254,1528082396.605041,e s,tcp,192.168.100.147,54107.0,192.168.100.6,80.0,4,522,RST,1528082434.407382,165669,37.842216,0.013292,0.018798,,,0.039877,0.0,0.039877,,,,,3,1,462,60,0.079277,0.052907,0.0,1,DoS,TCP,DoS_TCP,1
7136254,1528082397.768657,e g,tcp,192.168.100.149,41300,192.168.100.3,80,6,548,RST,1528082423.5956,175669,25.826942,0.147264,0.02074,,,0.294528,0.126524,0.168004,,,,,4,2,428,120,0.193596,0.116158,0.038719,1,DoS,TCP,DoS_TCP,1
7146254,1528082398.979524,e s,tcp,192.168.100.148,64314,192.168.100.7,80,4,616,REQ,1528082443.836238,185669,44.856712,1.653353,2.338194,,,4.960058,0.0,4.960058,,,,,4,0,616,0,0.06688,0.06688,0.0,1,DoS,TCP,DoS_TCP,1
7156254,1528082400.141195,e s,tcp,192.168.100.147,64866.0,192.168.100.6,80.0,4,522,RST,1528082437.371745,195669,37.280575,0.016675,0.023582,,,0.050025,0.0,0.050025,,,,,3,1,462,60,0.080471,0.053719,0.0,1,DoS,TCP,DoS_TCP,1
7166254,1528082401.368662,e g,tcp,192.168.100.149,49352,192.168.100.3,80,6,548,RST,1528082426.507347,205669,25.138685,0.124821,0.036834,,,0.249642,0.087987,0.161655,,,,,4,2,428,120,0.198897,0.119338,0.039779,1,DoS,TCP,DoS_TCP,1
7176254,1528082402.686472,e s,tcp,192.168.100.147,6944,192.168.100.6,80,4,522,RST,1528082439.914048,215669,37.227577,0.016016,0.02265,,,0.048048,0.0,0.048048,,,,,3,1,462,60,0.080585,0.053724,0.0,1,DoS,TCP,DoS_TCP,1
7186254,1528082404.31939,e s,tcp,192.168.100.147,12628,192.168.100.6,80,4,522,RST,1528082441.787597,225669,37.468208,0.013451,0.019023,,,0.040354,0.0,0.040354,,,,,3,1,462,60,0.080068,0.053379,0.0,1,DoS,TCP,DoS_TCP,1
7196254,1528082405.503904,e s,tcp,192.168.100.147,17383.0,192.168.100.6,80.0,4,522,RST,1528082443.233739,235669,37.762043,0.010736,0.015183,,,0.032209,0.0,0.032209,,,,,3,1,462,60,0.079445,0.053008,0.0,1,DoS,TCP,DoS_TCP,1
7206254,1528082407.095098,e g,tcp,192.168.100.149,64028,192.168.100.3,80,6,548,RST,1528082431.846749,245669,24.751652,0.165219,0.014552,,,0.330438,0.150667,0.179771,,,,,4,2,428,120,0.202007,0.121204,0.040401,1,DoS,TCP,DoS_TCP,1
7216254,1528082409.537572,e g,tcp,192.168.100.149,4559,192.168.100.3,80,6,548,RST,1528082434.131227,255670,24.593655,0.151543,0.024957,,,0.303086,0.126586,0.1765,,,,,4,2,428,120,0.203304,0.121983,0.040955,1,DoS,TCP,DoS_TCP,1
7223132,1528082448.033464,e g,tcp,192.168.100.149,40755.0,192.168.100.3,80.0,9,822,RST,1528082501.035409,387,53.001945,0.145923,0.015377,,,0.437769,0.132593,0.167468,,,,,6,3,642,180,0.150938,0.094336,0.037829,1,DoS,TCP,DoS_TCP,1
7222746,1528082448.011165,e,udp,192.168.100.46,80.0,192.168.100.5,80.0,4540,4354317,INT,1528082505.862846,1,57.851681,4.799838,0.620671,,,57.598053,2.74146,4.995864,,,,,4540,0,4354317,0,78.459259,78.459259,0.0,0,Normal,Normal,Normal_Normal,0
7236254,1528082448.737042,e s,tcp,192.168.100.150,51521.0,192.168.100.5,80.0,4,522,RST,1528082492.270991,13509,43.606018,0.024023,0.033973,,,0.072068,0.0,0.072068,,,,,3,1,462,60,0.068798,0.045941,0.0,1,DoS,TCP,DoS_TCP,1
7245346,1528082449.224549,e s,tcp,192.168.100.148,25440,192.168.100.7,80,8,1232,REQ,1528082492.842116,22601,43.617565,0.347838,0.852025,,,2.434864,0.0,2.434864,,,,,8,0,1232,0,0.160486,0.160486,0.0,1,DoS,TCP,DoS_TCP,1
7247963,1528082449.379308,e,tcp,192.168.100.3,41307,52.64.239.193,8883,58,20962,CON,1528082504.381421,25218,55.002113,2.521943,1.820662,,,25.219429,0.006146,4.999842,,,,,29,29,19048,1914,1.036324,0.509128,0.509071,0,Normal,Normal,Normal_Normal,0
7256254,1528082449.837342,e s,tcp,192.168.100.147,41108,192.168.100.6,80,4,522,RST,1528082490.741746,33509,40.904404,0.013962,0.019746,,,0.041887,0.0,0.041887,,,,,3,1,462,60,0.073342,0.048894,0.0,1,DoS,TCP,DoS_TCP,1
7266254,1528082450.436399,e s,tcp,192.168.100.148,36606,192.168.100.7,80,8,1232,REQ,1528082495.690398,43509,45.253998,0.430762,1.055148,,,3.015336,0.0,3.015336,,,,,8,0,1232,0,0.154682,0.154682,0.0,1,DoS,TCP,DoS_TCP,1
7276254,1528082452.039239,e s,tcp,192.168.100.150,61256,192.168.100.5,80,4,522,RST,1528082494.685583,53509,42.646343,0.053765,0.076035,,,0.161295,0.0,0.161295,,,,,3,1,462,60,0.070346,0.046897,0.0,1,DoS,TCP,DoS_TCP,1
7286254,1528082452.624453,e s,tcp,192.168.100.147,49368,192.168.100.6,80,4,522,RST,1528082492.818983,63509,40.19453,0.014644,0.020709,,,0.043931,0.0,0.043931,,,,,3,1,462,60,0.074637,0.049758,0.0,1,DoS,TCP,DoS_TCP,1
7296254,1528082453.227193,e s,tcp,192.168.100.148,61022,192.168.100.7,80,7,1078,REQ,1528082502.562599,73509,49.335407,0.0,0.0,,,0.0,0.0,0.0,,,,,7,0,1078,0,0.121617,0.121617,0.0,1,DoS,TCP,DoS_TCP,1
7306254,1528082453.836159,e s,tcp,192.168.100.147,52872,192.168.100.6,80,4,522,RST,1528082493.698041,83509,39.861881,0.016355,0.023129,,,0.049064,0.0,0.049064,,,,,3,1,462,60,0.07526,0.050173,0.0,1,DoS,TCP,DoS_TCP,1
7316254,1528082454.435883,e s,tcp,192.168.100.148,5471.0,192.168.100.7,80.0,7,1078,REQ,1528082504.446658,93509,50.010777,0.0,0.0,,,0.0,0.0,0.0,,,,,7,0,1078,0,0.119974,0.119974,0.0,1,DoS,TCP,DoS_TCP,1
7326254,1528082455.045451,e s,tcp,192.168.100.150,4774,192.168.100.5,80,3,462,REQ,1528082497.013676,103509,41.968224,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.047655,0.047655,0.0,1,DoS,TCP,DoS_TCP,1
7336254,1528082455.808022,e s,tcp,192.168.100.147,58908,192.168.100.6,80,4,522,RST,1528082495.271486,113509,39.498489,0.011675,0.01651,,,0.035024,0.0,0.035024,,,,,3,1,462,60,0.075952,0.05068,0.0,1,DoS,TCP,DoS_TCP,1
7346254,1528082456.989823,e s,tcp,192.168.100.147,62495,192.168.100.6,80,4,522,RST,1528082496.155132,123509,39.16531,0.016199,0.022909,,,0.048597,0.0,0.048597,,,,,3,1,462,60,0.076598,0.051066,0.0,1,DoS,TCP,DoS_TCP,1
7356254,1528082457.97268,e s,tcp,192.168.100.148,40078,192.168.100.7,80,7,1078,REQ,1528082496.635389,133509,38.662708,0.51806,1.158418,,,3.108362,0.0,3.108362,,,,,7,0,1078,0,0.155188,0.155188,0.0,1,DoS,TCP,DoS_TCP,1
7366254,1528082458.525374,e s,tcp,192.168.100.148,45405,192.168.100.7,80,7,1078,REQ,1528082498.071795,143509,39.546421,0.542413,1.212871,,,3.254475,0.0,3.254475,,,,,7,0,1078,0,0.15172,0.15172,0.0,1,DoS,TCP,DoS_TCP,1
7376254,1528082459.410885,e s,tcp,192.168.100.147,4490,192.168.100.6,80,4,522,RST,1528082498.224447,153509,38.849773,0.012071,0.017071,,,0.036212,0.0,0.036212,,,,,3,1,462,60,0.077221,0.051528,0.0,1,DoS,TCP,DoS_TCP,1
7386254,1528082460.572098,e s,tcp,192.168.100.147,8160,192.168.100.6,80,4,522,RST,1528082499.271273,163509,38.743969,0.014931,0.021116,,,0.044793,0.0,0.044793,,,,,3,1,462,60,0.077431,0.051681,0.0,1,DoS,TCP,DoS_TCP,1
7396254,1528082461.705311,e s,tcp,192.168.100.147,11761,192.168.100.6,80,3,462,REQ,1528082500.268326,173509,38.563015,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.051863,0.051863,0.0,1,DoS,TCP,DoS_TCP,1
7406254,1528082462.812675,e g,tcp,192.168.100.149,9330,192.168.100.3,80,6,548,RST,1528082489.922521,183509,27.109846,0.155854,0.00262,,,0.311708,0.153234,0.158474,,,,,4,2,428,120,0.184435,0.110661,0.036887,1,DoS,TCP,DoS_TCP,1
7416254,1528082463.911439,e g,tcp,192.168.100.149,12021,192.168.100.3,80,6,548,RST,1528082490.899161,193509,26.987722,0.13929,0.015712,,,0.278581,0.123578,0.155003,,,,,4,2,428,120,0.185269,0.111162,0.037054,1,DoS,TCP,DoS_TCP,1
7426254,1528082465.027854,e s,tcp,192.168.100.150,36462,192.168.100.5,80,2,308,REQ,1528082488.217993,203509,23.19014,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.043122,0.043122,0.0,1,DoS,TCP,DoS_TCP,1
7436254,1528082466.176135,e g,tcp,192.168.100.149,17414.0,192.168.100.3,80.0,6,548,RST,1528082492.711729,213509,26.535595,0.158832,0.015047,,,0.317664,0.143785,0.173879,,,,,4,2,428,120,0.188426,0.113056,0.037685,1,DoS,TCP,DoS_TCP,1
7446254,1528082467.31764,e g,tcp,192.168.100.149,20112,192.168.100.3,80,6,548,RST,1528082493.593504,223509,26.275864,0.140052,0.01875,,,0.280105,0.121303,0.158802,,,,,4,2,428,120,0.190289,0.114173,0.038058,1,DoS,TCP,DoS_TCP,1
7456254,1528082468.455685,e s,tcp,192.168.100.150,47414,192.168.100.5,80,4,522,RST,1528082491.257721,233509,22.802036,1.251415,1.251415,,,2.502831,0.0,2.502831,,,,,3,1,462,60,0.131567,0.087711,0.0,1,DoS,TCP,DoS_TCP,1
7466254,1528082471.125067,e g,tcp,192.168.100.149,29683.0,192.168.100.3,80.0,6,548,RST,1528082496.945645,243509,25.820578,0.145859,0.020212,,,0.291718,0.125647,0.166071,,,,,4,2,428,120,0.193644,0.116186,0.038729,1,DoS,TCP,DoS_TCP,1
7476254,1528082473.561239,e g,tcp,192.168.100.149,35619.0,192.168.100.3,80.0,6,548,RST,1528082499.080503,253509,25.519264,0.150608,0.010298,,,0.301216,0.14031,0.160906,,,,,4,2,428,120,0.19593,0.117558,0.039403,1,DoS,TCP,DoS_TCP,1
7484026,1528082478.7118,e g,tcp,192.168.100.149,47748.0,192.168.100.3,80.0,6,548,RST,1528082503.795927,261282,25.084127,0.138108,0.010142,,,0.276216,0.127966,0.14825,,,,,4,2,428,120,0.199329,0.119598,0.039866,1,DoS,TCP,DoS_TCP,1
7485091,1528082505.874824,e,udp,192.168.100.46,3456.0,192.168.100.5,80.0,9736,9472917,CON,1528082566.773849,185,60.899025,4.666008,1.111946,,,60.658112,0.814325,4.998118,,,,,4868,4868,4627001,4845916,159.854782,79.919174,79.919174,0,Normal,Normal,Normal_Normal,0
7496254,1528082506.678484,e g,tcp,192.168.100.149,55657,192.168.100.3,80,9,822,RST,1528082555.410533,11348,48.732048,0.14736,0.007565,,,0.44208,0.137867,0.156379,,,,,6,3,642,180,0.164163,0.102602,0.041041,1,DoS,TCP,DoS_TCP,1
7506254,1528082507.438942,e g,tcp,192.168.100.149,57650,192.168.100.3,80,9,822,RST,1528082556.175173,21348,48.736233,0.131066,0.025436,,,0.393197,0.095642,0.154198,,,,,6,3,642,180,0.164149,0.102593,0.041037,1,DoS,TCP,DoS_TCP,1
7516254,1528082508.16129,e s,tcp,192.168.100.147,39393,192.168.100.6,80,6,736,REQ,1528082563.782993,31348,55.621704,0.022975,0.023238,,,0.091901,0.0,0.050876,,,,,4,2,616,120,0.089893,0.053936,0.055249,1,DoS,TCP,DoS_TCP,1
7526254,1528082508.88358,e s,tcp,192.168.100.147,41960,192.168.100.6,80,4,616,REQ,1528082564.672631,41348,55.789051,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.053774,0.053774,0.0,1,DoS,TCP,DoS_TCP,1
7535347,1528082509.549951,e s,tcp,192.168.100.150,49007.0,192.168.100.5,80.0,5,770,REQ,1528082556.901393,50441,47.35144,0.0,0.0,,,0.0,0.0,0.0,,,,,5,0,770,0,0.084475,0.084475,0.0,1,DoS,TCP,DoS_TCP,1
7532716,1528082509.37317,e,tcp,192.168.100.3,41307.0,52.64.239.193,8883.0,58,20994,CON,1528082564.391804,47810,55.018635,3.450748,1.956546,,,34.507481,0.005596,4.999813,,,,,29,29,19080,1914,1.036013,0.50897,0.508918,0,Normal,Normal,Normal_Normal,0
7546254,1528082510.312579,e g,tcp,192.168.100.149,65494,192.168.100.3,80,9,822,RST,1528082559.435373,61348,49.122795,0.144351,0.015449,,,0.433053,0.132277,0.166157,,,,,6,3,642,180,0.162857,0.101786,0.040714,1,DoS,TCP,DoS_TCP,1
7556254,1528082511.0047,e g,tcp,192.168.100.149,1957,192.168.100.3,80,9,822,RST,1528082560.299499,71348,49.2948,0.155019,0.05286,,,0.465056,0.099661,0.226205,,,,,6,3,642,180,0.162289,0.101431,0.040572,1,DoS,TCP,DoS_TCP,1
7566254,1528082511.775917,e g,tcp,192.168.100.149,4077,192.168.100.3,80,9,822,RST,1528082561.301925,81348,49.526009,0.169625,0.018941,,,0.508876,0.143826,0.188763,,,,,6,3,642,180,0.161531,0.100957,0.040383,1,DoS,TCP,DoS_TCP,1
7576254,1528082512.527199,e,tcp,192.168.100.147,55313,192.168.100.6,80,5,582,RST,1528082548.811067,91348,36.283867,0.025224,0.017837,,,0.075673,0.0,0.037994,,,,,3,2,462,120,0.110242,0.055179,0.054656,1,DoS,TCP,DoS_TCP,1
7586254,1528082513.401602,e s,tcp,192.168.100.147,58914,192.168.100.6,80,4,522,RST,1528082549.690258,101348,36.330502,0.013948,0.019725,,,0.041844,0.0,0.041844,,,,,3,1,462,60,0.082575,0.055114,0.0,1,DoS,TCP,DoS_TCP,1
7596254,1528082514.250727,e g,tcp,192.168.100.149,11486,192.168.100.3,80,9,822,RST,1528082564.541078,111348,50.290352,0.138163,0.022811,,,0.414488,0.120435,0.170368,,,,,6,3,642,180,0.159076,0.099423,0.039769,1,DoS,TCP,DoS_TCP,1
7606254,1528082515.381661,e s,tcp,192.168.100.147,632,192.168.100.6,80,4,522,RST,1528082551.634879,121348,36.295383,0.014056,0.019878,,,0.042167,0.0,0.042167,,,,,3,1,462,60,0.082655,0.055168,0.0,1,DoS,TCP,DoS_TCP,1
7616254,1528082516.397992,e s,tcp,192.168.100.150,61376,192.168.100.5,80,4,522,RST,1528082558.709518,131348,42.420876,0.03645,0.051548,,,0.10935,0.0,0.10935,,,,,3,1,462,60,0.07072,0.047268,0.0,1,DoS,TCP,DoS_TCP,1
7626254,1528082517.122122,e s,tcp,192.168.100.147,6420,192.168.100.6,80,4,522,RST,1528082553.537977,141348,36.463661,0.015936,0.022536,,,0.047807,0.0,0.047807,,,,,3,1,462,60,0.082274,0.054921,0.0,1,DoS,TCP,DoS_TCP,1
7636254,1528082517.843947,e s,tcp,192.168.100.147,9127,192.168.100.6,80,3,462,REQ,1528082554.411425,151348,36.567478,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.054693,0.054693,0.0,1,DoS,TCP,DoS_TCP,1
7646254,1528082518.555199,e g,tcp,192.168.100.149,22668,192.168.100.3,80,6,548,RST,1528082542.474656,161348,23.919456,0.150775,0.017337,,,0.301551,0.133439,0.168112,,,,,4,2,428,120,0.209035,0.125421,0.041807,1,DoS,TCP,DoS_TCP,1
7656254,1528082519.296324,e g,tcp,192.168.100.149,24624,192.168.100.3,80,6,548,RST,1528082543.390281,171348,24.093958,0.170708,0.006724,,,0.341416,0.163984,0.177432,,,,,4,2,428,120,0.207521,0.124513,0.041504,1,DoS,TCP,DoS_TCP,1
7666254,1528082519.988434,e s,tcp,192.168.100.148,62086.0,192.168.100.7,80.0,5,770,REQ,1528082561.081442,181348,41.093006,0.0,0.0,,,0.0,0.0,0.0,,,,,5,0,770,0,0.09734,0.09734,0.0,1,DoS,TCP,DoS_TCP,1
7676254,1528082520.736162,e s,tcp,192.168.100.148,64688.0,192.168.100.7,80.0,5,770,REQ,1528082561.414223,191348,40.678062,0.0,0.0,,,0.0,0.0,0.0,,,,,5,0,770,0,0.098333,0.098333,0.0,1,DoS,TCP,DoS_TCP,1
7686254,1528082521.481911,e g,tcp,192.168.100.149,30592,192.168.100.3,80,6,548,RST,1528082545.89888,201348,24.416969,0.144776,0.005879,,,0.289552,0.138897,0.150655,,,,,4,2,428,120,0.204776,0.122865,0.040955,1,DoS,TCP,DoS_TCP,1
7696254,1528082522.223663,e s,tcp,192.168.100.148,4633.0,192.168.100.7,80.0,5,770,REQ,1528082562.028654,211348,39.804993,0.0,0.0,,,0.0,0.0,0.0,,,,,5,0,770,0,0.10049,0.10049,0.0,1,DoS,TCP,DoS_TCP,1
7705347,1528082522.856653,e s,tcp,192.168.100.147,27345,192.168.100.6,80,4,522,RST,1528082559.865432,220441,37.05706,0.016094,0.02276,,,0.048282,0.0,0.048282,,,,,3,1,462,60,0.080956,0.054041,0.0,1,DoS,TCP,DoS_TCP,1
7703914,1528082522.756989,e,ipv6-icmp,fe80::250:56ff:febe:89ee,133,ff02::2,0,1,70,NRS,1528082522.756989,219008,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,70,0,0.0,0.0,0.0,0,Normal,Normal,Normal_Normal,0
7716254,1528082523.617258,e s,tcp,192.168.100.150,23020,192.168.100.5,80,3,462,REQ,1528082546.333615,231348,22.716356,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.088042,0.088042,0.0,1,DoS,TCP,DoS_TCP,1
7726254,1528082524.934606,e g,tcp,192.168.100.149,40070,192.168.100.3,80,6,548,RST,1528082549.338155,241348,24.403549,0.13692,0.012012,,,0.27384,0.124908,0.148932,,,,,4,2,428,120,0.204888,0.122933,0.040978,1,DoS,TCP,DoS_TCP,1
7736254,1528082526.478905,e s,tcp,192.168.100.150,33698,192.168.100.5,80,4,616,REQ,1528082555.283375,251348,28.80447,0.940584,1.330186,,,2.821751,0.0,2.821751,,,,,4,0,616,0,0.104151,0.104151,0.0,1,DoS,TCP,DoS_TCP,1
7743125,1528082528.297391,e g,tcp,192.168.100.149,49253.0,192.168.100.3,80.0,6,548,RST,1528082552.821396,258219,24.524006,0.147472,0.018238,,,0.294944,0.129234,0.16571,,,,,4,2,428,120,0.203882,0.122329,0.040776,1,DoS,TCP,DoS_TCP,1
7747308,1528082566.786274,e,udp,192.168.100.46,3456.0,192.168.100.5,80.0,9696,9431262,CON,1528082627.423873,241,60.6376,4.650208,1.179872,,,60.452709,0.563078,4.998769,,,,,4848,4848,4606412,4824850,159.884293,79.933899,79.933899,0,Normal,Normal,Normal_Normal,0
7756254,1528082567.296618,e s,tcp,192.168.100.150,22095.0,192.168.100.5,80.0,4,616,REQ,1528082610.891447,9187,43.59483,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.068815,0.068815,0.0,1,DoS,TCP,DoS_TCP,1
7765347,1528082567.83702,e s,tcp,192.168.100.148,57801,192.168.100.7,80,6,924,REQ,1528082618.935277,18280,51.098255,0.0,0.0,,,0.0,0.0,0.0,,,,,6,0,924,0,0.097851,0.097851,0.0,1,DoS,TCP,DoS_TCP,1
7763228,1528082567.71706,e,tcp,192.168.100.3,41307,52.64.239.193,8883,58,21263,CON,1528082626.698937,16161,58.981876,2.607565,1.399617,,,28.683214,0.012144,4.996236,,,,,29,29,19349,1914,0.966399,0.474722,0.474722,0,Normal,Normal,Normal_Normal,0
7776254,1528082568.51249,e s,tcp,192.168.100.148,63371,192.168.100.7,80,6,924,REQ,1528082620.474892,29187,51.962402,0.0,0.0,,,0.0,0.0,0.0,,,,,6,0,924,0,0.096223,0.096223,0.0,1,DoS,TCP,DoS_TCP,1
7786254,1528082569.140545,e s,tcp,192.168.100.147,55520,192.168.100.6,80,5,676,REQ,1528082625.273436,39187,56.132893,0.012626,0.021868,,,0.050503,0.0,0.050503,,,,,4,1,616,60,0.071259,0.053445,0.0,1,DoS,TCP,DoS_TCP,1
7796254,1528082569.758606,e s,tcp,192.168.100.148,7993,192.168.100.7,80,6,924,REQ,1528082623.232701,49187,53.474094,0.0,0.0,,,0.0,0.0,0.0,,,,,6,0,924,0,0.093503,0.093503,0.0,1,DoS,TCP,DoS_TCP,1
7806254,1528082570.420053,e s,tcp,192.168.100.147,59086,192.168.100.6,80,6,736,RST,1528082626.249167,59187,55.829113,0.023419,0.023805,,,0.093677,0.0,0.052878,,,,,4,2,616,120,0.089559,0.053735,0.026402,1,DoS,TCP,DoS_TCP,1
7816254,1528082571.011644,e s,tcp,192.168.100.150,32692,192.168.100.5,80,4,616,REQ,1528082612.109474,69187,41.097832,1.147173,1.622347,,,3.441518,0.0,3.441518,,,,,4,0,616,0,0.072997,0.072997,0.0,1,DoS,TCP,DoS_TCP,1
7826254,1528082571.626483,e s,tcp,192.168.100.147,62816,192.168.100.6,80,5,676,REQ,1528082627.187704,79187,55.561222,0.013024,0.022559,,,0.052098,0.0,0.052098,,,,,4,1,616,60,0.071993,0.053994,0.0,1,DoS,TCP,DoS_TCP,1
7836254,1528082572.132834,e s,tcp,192.168.100.148,28675,192.168.100.7,80,5,770,REQ,1528082610.573823,89187,38.44099,0.0,0.0,,,0.0,0.0,0.0,,,,,5,0,770,0,0.104056,0.104056,0.0,1,DoS,TCP,DoS_TCP,1
