Unnamed: 0,Seq,Dur,RunTime,Mean,Sum,Min,Max,Proto,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,Cause,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Offset,sMeanPktSz,dMeanPktSz,Load,SrcLoad,DstLoad,Loss,SrcLoss,DstLoss,pLoss,SrcGap,DstGap,Rate,SrcRate,DstRate,State,SrcWin,DstWin,sVid,dVid,SrcTCPBase,DstTCPBase,TcpRtt,SynAck,AckDat,Attack_Type
36283,1575,0.002036,0.002036,0.002036,0.002036,0.002036,0.002036,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,356900,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,491.159149,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36792,2567,0.002355,0.002355,0.002355,0.002355,0.002355,0.002355,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,401844,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,424.628448,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37014,2038,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,444772,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,598.086121,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36824,1917,0.002279,0.002279,0.002279,0.002279,0.002279,0.002279,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,421584,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,438.788971,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35845,1899,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,301532,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,482.160095,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35517,1669,0.002207,0.002207,0.002207,0.002207,0.002207,0.002207,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,265312,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,453.10376,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36904,1968,0.001985,0.001985,0.001985,0.001985,0.001985,0.001985,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,431344,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,503.778351,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36480,2348,0.002101,0.002101,0.002101,0.002101,0.002101,0.002101,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,369132,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,475.963837,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
34809,1162,0.002298,0.002298,0.002298,0.002298,0.002298,0.002298,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,190748,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,435.161011,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35935,1960,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,311324,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,586.854431,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36778,1886,0.002127,0.002127,0.002127,0.002127,0.002127,0.002127,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,415504,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,470.145782,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37697,2535,0.001679,0.001679,0.001679,0.001679,0.001679,0.001679,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,530676,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,595.592651,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36059,2050,0.00213,0.00213,0.00213,0.00213,0.00213,0.00213,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,324588,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,469.483582,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37179,2840,0.001576,0.001576,0.001576,0.001576,0.001576,0.001576,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,444456,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,634.517761,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36667,1816,0.002203,0.002203,0.002203,0.002203,0.002203,0.002203,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,402224,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,453.926453,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
38396,2976,0.002135,0.002135,0.002135,0.002135,0.002135,0.002135,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,613940,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,468.384094,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37852,2634,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,549188,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,609.013367,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36708,1844,0.002126,0.002126,0.002126,0.002126,0.002126,0.002126,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,407156,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,470.366913,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36430,1667,0.00228,0.00228,0.00228,0.00228,0.00228,0.00228,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,374084,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,438.596497,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
34774,1136,0.001979,0.001979,0.001979,0.001979,0.001979,0.001979,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,187088,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,505.305725,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37878,2649,0.002445,0.002445,0.002445,0.002445,0.002445,0.002445,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,552112,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,408.997955,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35056,1336,0.002362,0.002362,0.002362,0.002362,0.002362,0.002362,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,216700,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,423.370026,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36047,1427,0.002103,0.002103,0.002103,0.002103,0.002103,0.002103,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,329100,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,475.5112,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35914,1347,0.001547,0.001547,0.001547,0.001547,0.001547,0.001547,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,312840,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,646.412415,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36923,1978,0.002273,0.002273,0.002273,0.002273,0.002273,0.002273,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,433648,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,439.947205,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37046,2057,0.002193,0.002193,0.002193,0.002193,0.002193,0.002193,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,448668,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,455.996368,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35072,1346,0.002188,0.002188,0.002188,0.002188,0.002188,0.002188,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,218340,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,457.038422,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37295,2210,0.002238,0.002238,0.002238,0.002238,0.002238,0.002238,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,478664,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,446.827515,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37880,2651,0.002322,0.002322,0.002322,0.002322,0.002322,0.002322,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,552344,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,430.663239,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36140,2104,0.002154,0.002154,0.002154,0.002154,0.002154,0.002154,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,333012,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,464.252533,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35059,1339,0.002249,0.002249,0.002249,0.002249,0.002249,0.002249,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,217012,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,444.64209,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35324,1529,0.002055,0.002055,0.002055,0.002055,0.002055,0.002055,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,244824,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,486.617981,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37636,2502,0.001553,0.001553,0.001553,0.001553,0.001553,0.001553,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,523716,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,643.915039,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37340,2238,0.002101,0.002101,0.002101,0.002101,0.002101,0.002101,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,483816,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,475.963837,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35947,1366,0.002033,0.002033,0.002033,0.002033,0.002033,0.002033,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,316872,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,491.883881,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35327,1532,0.00218,0.00218,0.00218,0.00218,0.00218,0.00218,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,245136,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,458.715576,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36427,2310,0.002289,0.002289,0.002289,0.002289,0.002289,0.002289,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,363704,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,436.872009,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37129,2806,0.002439,0.002439,0.002439,0.002439,0.002439,0.002439,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,438852,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,410.00412,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35895,1934,0.002465,0.002465,0.002465,0.002465,0.002465,0.002465,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,306768,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,405.679535,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
34618,1023,0.002146,0.002146,0.002146,0.002146,0.002146,0.002146,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,170448,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,465.983215,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36365,1627,0.002282,0.002282,0.002282,0.002282,0.002282,0.002282,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,366456,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,438.212097,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36385,2279,0.001523,0.001523,0.001523,0.001523,0.001523,0.001523,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,359280,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,656.598816,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35916,1947,0.002052,0.002052,0.002052,0.002052,0.002052,0.002052,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,309144,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,487.329437,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36298,1583,0.002246,0.002246,0.002246,0.002246,0.002246,0.002246,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,358524,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,445.235962,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36404,1650,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,371116,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,657.894714,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37992,2722,0.002457,0.002457,0.002457,0.002457,0.002457,0.002457,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,565644,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,407.000397,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35262,1485,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,238324,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,476.190491,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36444,2319,0.002054,0.002054,0.002054,0.002054,0.002054,0.002054,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,365428,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,486.854919,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35233,1465,0.002079,0.002079,0.002079,0.002079,0.002079,0.002079,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,235364,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,481.000488,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36866,1943,0.00179,0.00179,0.00179,0.00179,0.00179,0.00179,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,426712,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,558.659241,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37267,2189,0.002195,0.002195,0.002195,0.002195,0.002195,0.002195,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,475212,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,455.580872,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36249,2184,0.002361,0.002361,0.002361,0.002361,0.002361,0.002361,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,344776,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,423.549347,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36852,2610,0.00224,0.00224,0.00224,0.00224,0.00224,0.00224,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,408140,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,446.428558,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
34781,1143,0.002203,0.002203,0.002203,0.002203,0.002203,0.002203,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,187916,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,453.926453,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35423,1601,0.002346,0.002346,0.002346,0.002346,0.002346,0.002346,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,255200,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,426.257477,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35417,1595,0.002378,0.002378,0.002378,0.002378,0.002378,0.002378,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,254576,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,420.521454,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37063,2762,0.002055,0.002055,0.002055,0.002055,0.002055,0.002055,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,431616,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,486.617981,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36437,2316,0.001996,0.001996,0.001996,0.001996,0.001996,0.001996,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,364700,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,501.001984,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36898,2640,0.002085,0.002085,0.002085,0.002085,0.002085,0.002085,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,413060,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,479.616302,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36574,1758,0.002075,0.002075,0.002075,0.002075,0.002075,0.002075,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,391248,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,481.927704,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
34600,1012,0.002009,0.002009,0.002009,0.002009,0.002009,0.002009,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,168596,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,497.760101,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
34556,983,0.001827,0.001827,0.001827,0.001827,0.001827,0.001827,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,163976,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,547.345398,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37149,2117,0.00219,0.00219,0.00219,0.00219,0.00219,0.00219,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,461276,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,456.621033,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35049,1330,0.002102,0.002102,0.002102,0.002102,0.002102,0.002102,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,215984,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,475.737396,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
34665,1058,0.002,0.002,0.002,0.002,0.002,0.002,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,175404,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,499.999969,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37137,2112,0.002147,0.002147,0.002147,0.002147,0.002147,0.002147,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,459984,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,465.766174,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
35981,1993,0.001948,0.001948,0.001948,0.001948,0.001948,0.001948,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,316140,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,513.346985,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37218,2868,0.002155,0.002155,0.002155,0.002155,0.002155,0.002155,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,448704,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,464.037109,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37086,2082,0.00197,0.00197,0.00197,0.00197,0.00197,0.00197,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,453680,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,507.614197,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36884,2633,0.001603,0.001603,0.001603,0.001603,0.001603,0.001603,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,411636,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,623.830322,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36165,2122,0.002242,0.002242,0.002242,0.002242,0.002242,0.002242,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,335816,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,446.030304,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36228,1539,0.002503,0.002503,0.002503,0.002503,0.002503,0.002503,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,350188,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,399.520569,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
34430,895,0.002106,0.002106,0.002106,0.002106,0.002106,0.002106,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,150400,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,474.833801,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36402,2293,0.001874,0.001874,0.001874,0.001874,0.001874,0.001874,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,361028,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,533.61792,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36983,2706,0.002357,0.002357,0.002357,0.002357,0.002357,0.002357,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,422908,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,424.268127,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36881,2630,0.001552,0.001552,0.001552,0.001552,0.001552,0.001552,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,411324,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,644.329895,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
38390,2973,0.002058,0.002058,0.002058,0.002058,0.002058,0.002058,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,613068,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,485.90863,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36496,1710,0.002252,0.002252,0.002252,0.002252,0.002252,0.002252,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,382040,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,444.049744,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
38490,3035,0.002088,0.002088,0.002088,0.002088,0.002088,0.002088,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,625608,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,478.927185,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36959,2001,0.002101,0.002101,0.002101,0.002101,0.002101,0.002101,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,438240,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,475.963837,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36796,2570,0.002126,0.002126,0.002126,0.002126,0.002126,0.002126,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,402252,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,470.366913,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
36176,2132,0.001914,0.001914,0.001914,0.001914,0.001914,0.001914,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,336944,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,522.466003,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
37607,2481,0.002184,0.002184,0.002184,0.002184,0.002184,0.002184,icmp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,2,1,1,84,42,42,520132,42.0,42.0,0.0,0.0,0.0,0,0,0,0.0,,,457.875427,0.0,0.0,ECO,,,,,,,0.0,0.0,0.0,ICMPFlood
